id,ext_id,start,finish,Q2,Q3,Q4,Q5,Q6 ,col_1,col_2,col_3,col_6,col_8,col_9,col_10,col_12,col_13,col_14,col_15,col_16,col_21,col_22,col_30,col_42,col_425,col_2581,device_type
1892785.00,#NULL!,2024-02-29 15:14:10,2024-02-29 15:14:48,5.00,5.00,1.00,1.00,אין מישהו שיודע יותר טוב מהם,2.00,4.00,3.00,53.00,1.00,6.00,0.00,8.00,1.00,1.00,1.00,1.00,2.00,3.00,29.00,1.00,100.00,4.00,3.00
1892786.00,#NULL!,2024-02-29 16:03:43,2024-02-29 16:04:43,2.00,1.00,1.00,4.00,הסכמה רחבה ככל שניתן,1.00,7.00,3.00,52.00,3.00,5.00,1.00,13.00,1.00,5.00,1.00,1.00,5.00,5.00,52.00,1.00,100.00,2.00,2.00
1892788.00,#NULL!,2024-02-29 12:34:46,2024-02-29 12:37:33,2.00,2.00,1.00,1.00,עסקת שחרור חטופים לא מכל מחיר!העסקה צריכה להיות פרופורציונליות ולאחר העסקה אסור להפסיק את הלחימה עד שחמאס מפורק לחלוטין,1.00,5.00,3.00,49.00,2.00,5.00,1.00,8.00,1.00,2.00,31.00,1.00,3.00,3.00,31.00,2.00,16.00,2.00,3.00
1892812.00,#NULL!,2024-02-29 14:52:32,2024-02-29 14:54:49,3.00,5.00,1.00,2.00,אין לי מה ,2.00,4.00,2.00,38.00,1.00,6.00,1.00,8.00,1.00,1.00,1.00,1.00,4.00,4.00,30.00,1.00,31.00,3.00,3.00
1892815.00,#NULL!,2024-02-29 15:16:38,2024-02-29 15:18:35,2.00,1.00,1.00,1.00,אין משהו מיוחד ,1.00,4.00,1.00,1114.00,2.00,2.00,1.00,8.00,1.00,3.00,1.00,1.00,1.00,1.00,29.00,1.00,22.00,3.00,2.00
1892822.00,#NULL!,2024-02-29 14:10:52,2024-02-29 14:12:20,3.00,2.00,2.00,2.00,-,1.00,5.00,0.00,0.00,2.00,5.00,1.00,8.00,1.00,1.00,16.00,41.00,4.00,4.00,40.00,1.00,16.00,0.00,1.00
1892834.00,#NULL!,2024-02-29 16:55:59,2024-02-29 16:57:45,2.00,2.00,2.00,1.00,אסור להפסיק לחימה חיילנו לא נפטרו לשווא,2.00,6.00,7.00,66.00,1.00,4.00,1.00,8.00,1.00,2.00,31.00,1.00,2.00,2.00,47.00,1.00,1.00,4.00,2.00
1892851.00,#NULL!,2024-02-29 16:36:41,2024-02-29 16:39:29,5.00,5.00,1.00,2.00,רק הגורמים שיכולים להבין את כל הסיכונים ויכולים לראות את התמונה המלאה אמורים להשתתף בדיונים אלו. אבל כן צריך שיתוף פעולה של השבכ/מוסד וגורם ממשלתי (קבינט מצומצם) כדי לקבל החלטה בנושא,2.00,5.00,1.00,0.00,1.00,4.00,1.00,8.00,1.00,1.00,1.00,28.00,2.00,2.00,35.00,2.00,19.00,0.00,2.00
1892864.00,#NULL!,2024-02-29 17:03:25,2024-02-29 17:06:27,2.00,2.00,2.00,1.00,חשוב,2.00,5.00,4.00,65.00,2.00,5.00,1.00,8.00,10.00,3.00,1.00,6.00,1.00,2.00,32.00,1.00,10.00,2.00,2.00
1892871.00,#NULL!,2024-02-29 20:25:52,2024-02-29 20:27:43,5.00,2.00,1.00,1.00,לקבל החלטות שלא יפגעו בעתיד ובביטחון המדינה,1.00,5.00,3.00,52.00,2.00,5.00,1.00,8.00,1.00,2.00,36.00,36.00,5.00,5.00,33.00,1.00,24.00,2.00,3.00
1892877.00,#NULL!,2024-02-29 14:23:05,2024-02-29 14:24:12,1.00,1.00,3.00,4.00,אין לי מה לפרט,2.00,4.00,1.00,0.00,2.00,2.00,1.00,7.00,1.00,2.00,1.00,1.00,3.00,3.00,24.00,2.00,18.00,0.00,3.00
1892908.00,#NULL!,2024-02-29 13:48:16,2024-02-29 13:49:23,2.00,2.00,1.00,3.00,חיסול חמאס מטרה עליונה,1.00,6.00,3.00,45.00,2.00,4.00,1.00,8.00,1.00,6.00,1.00,1.00,3.00,4.00,42.00,4.00,14.00,2.00,2.00
1892935.00,#NULL!,2024-02-29 14:32:49,2024-02-29 14:36:18,1.00,1.00,1.00,2.00,"זה דבר שמצריך שיקול כבד ואחריות מלאה תוך כדי דאגה לביטחון עמ""י וא""י ושמירה על החטופים שלנו בריאים ושלמים.",2.00,4.00,3.00,48.00,1.00,3.00,1.00,8.00,1.00,0.00,1.00,1.00,6.00,6.00,25.00,3.00,100.00,5.00,2.00
1892939.00,#NULL!,2024-02-29 14:32:43,2024-02-29 14:33:20,2.00,3.00,1.00,1.00,לא יודע,1.00,4.00,3.00,48.00,1.00,3.00,1.00,8.00,1.00,1.00,14.00,1.00,0.00,0.00,22.00,2.00,0.00,5.00,3.00
1892943.00,#NULL!,2024-02-29 14:58:27,2024-02-29 14:59:12,1.00,2.00,3.00,1.00,לא,1.00,4.00,4.00,64.00,1.00,3.00,1.00,2.00,1.00,1.00,1.00,1.00,6.00,6.00,23.00,1.00,2.00,2.00,3.00
1896639.00,#NULL!,2024-02-29 13:35:57,2024-02-29 13:37:27,5.00,3.00,2.00,2.00,אמון בקבינט,2.00,6.00,3.00,52.00,1.00,4.00,1.00,11.00,1.00,2.00,36.00,4.00,3.00,3.00,50.00,1.00,8.00,2.00,2.00
1896659.00,#NULL!,2024-02-29 12:54:42,2024-02-29 12:56:46,2.00,1.00,1.00,1.00,אסור לשחרר אסירים שיעוש שוב פיגועים,1.00,4.00,5.00,68.00,2.00,6.00,1.00,8.00,34.00,4.00,34.00,34.00,4.00,4.00,25.00,3.00,8.00,1.00,2.00
1896660.00,#NULL!,2024-02-29 14:55:12,2024-02-29 14:57:51,2.00,2.00,1.00,3.00,לא עושים עסקה בכל מחיר.זה משדר חולשה ומרחיק את הסיכוי לשחרר אותם ולנצח במלחמה.,1.00,6.00,6.00,988.00,2.00,5.00,1.00,8.00,1.00,8.00,1.00,1.00,3.00,5.00,47.00,3.00,100.00,1.00,1.00
1896670.00,#NULL!,2024-02-29 13:30:12,2024-02-29 13:31:57,5.00,5.00,1.00,1.00,יש לשחרר מהר,1.00,5.00,5.00,69.00,3.00,2.00,1.00,8.00,1.00,2.00,10.00,10.00,2.00,1.00,39.00,4.00,25.00,1.00,2.00
1896671.00,#NULL!,2024-02-29 16:20:41,2024-02-29 16:21:32,1.00,2.00,2.00,2.00,אין מעבר,2.00,3.00,1.00,22.00,1.00,3.00,1.00,3.00,1.00,1.00,1.00,1.00,4.00,3.00,19.00,3.00,100.00,3.00,2.00
1896676.00,#NULL!,2024-02-29 13:11:38,2024-02-29 13:12:20,2.00,3.00,1.00,1.00,.,2.00,4.00,5.00,69.00,2.00,5.00,1.00,8.00,1.00,0.00,1.00,1.00,1.00,1.00,21.00,4.00,19.00,1.00,2.00
1896679.00,#NULL!,2024-02-29 12:58:25,2024-02-29 12:59:55,5.00,5.00,1.00,2.00,שיחזרו כל החטופים ,1.00,6.00,4.00,58.00,2.00,4.00,1.00,9.00,9.00,8.00,9.00,9.00,1.00,1.00,43.00,3.00,16.00,2.00,1.00
1896692.00,#NULL!,2024-02-29 14:32:43,2024-02-29 14:33:54,5.00,5.00,1.00,5.00,לעשות משאל סקר,2.00,7.00,3.00,0.00,2.00,4.00,1.00,9.00,1.00,1.00,41.00,1.00,2.00,1.00,51.00,1.00,100.00,0.00,2.00
1896699.00,#NULL!,2024-02-29 14:59:25,2024-02-29 15:00:43,5.00,2.00,1.00,1.00,יש להחזיר את השבויים הביתה. פדיון שבויים הוא מעל הכל!!! ,2.00,5.00,3.00,43.00,1.00,6.00,1.00,8.00,1.00,2.00,1.00,1.00,4.00,4.00,39.00,2.00,19.00,2.00,3.00
1896723.00,#NULL!,2024-02-29 16:15:33,2024-02-29 16:16:58,2.00,5.00,1.00,5.00,אין לי מה להרחיב,1.00,4.00,4.00,65.00,2.00,5.00,1.00,8.00,1.00,1.00,10.00,1.00,1.00,4.00,28.00,1.00,14.00,2.00,2.00
1896726.00,#NULL!,2024-02-29 15:58:45,2024-02-29 15:59:52,3.00,3.00,2.00,2.00,הגורמים המבינים ביותר ,2.00,4.00,3.00,257.00,2.00,6.00,1.00,8.00,1.00,4.00,1.00,1.00,4.00,4.00,30.00,1.00,31.00,2.00,2.00
1896729.00,#NULL!,2024-02-29 13:57:07,2024-02-29 13:58:23,5.00,5.00,1.00,1.00,שחרור חטופים בכל מחיר.אחריות המדינה,2.00,5.00,2.00,31.00,2.00,5.00,1.00,8.00,14.00,3.00,14.00,14.00,4.00,2.00,33.00,1.00,40.00,3.00,3.00
1896749.00,#NULL!,2024-02-29 12:35:38,2024-02-29 12:36:41,3.00,3.00,1.00,2.00,אין לי מה להוסיף,2.00,7.00,1.00,903.00,2.00,5.00,1.00,8.00,1.00,1.00,24.00,28.00,4.00,4.00,56.00,1.00,14.00,3.00,2.00
1896750.00,#NULL!,2024-02-29 15:27:35,2024-02-29 15:29:13,5.00,5.00,1.00,5.00,חובה להחזירם הביתה עכשו ויפה שעה אחת קודם,2.00,4.00,4.00,65.00,1.00,6.00,1.00,2.00,1.00,1.00,1.00,1.00,3.00,3.00,23.00,1.00,7.00,2.00,3.00
1896769.00,#NULL!,2024-02-29 15:21:36,2024-02-29 15:31:32,2.00,1.00,1.00,5.00,אסור לשחרר שבויים תמורת הפסקת לחימה ! זה רק מרגיל אותם למלחמות הבאות לחטוף יותר !! עידוד לטרור !!  חייב להבהיר להם שהחטופים אנחנו נלחם כדי להחזיר אבל ממש לא נפסיק לחימה נוותר בשבילם! אם נפסיק לחימה זה פשוט להגיד שכל החיילים נהרגו לשווא . ,2.00,5.00,1.00,19.00,2.00,3.00,1.00,7.00,1.00,1.00,24.00,28.00,4.00,5.00,36.00,2.00,21.00,3.00,2.00
1896777.00,#NULL!,2024-02-29 14:02:08,2024-02-29 14:04:26,5.00,2.00,1.00,1.00,בעדיפות עליונה להחזיר את השבויים בכל מחיר; מה שכן; צריך לפעול על פי עמדת השבכ והמוסד ,2.00,7.00,3.00,46.00,3.00,5.00,1.00,8.00,1.00,1.00,41.00,31.00,3.00,4.00,56.00,1.00,19.00,2.00,2.00
1896796.00,#NULL!,2024-02-29 20:09:12,2024-02-29 20:10:22,4.00,1.00,2.00,3.00,...,1.00,3.00,1.00,1144.00,1.00,5.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,6.00,20.00,3.00,100.00,3.00,1.00
1896798.00,#NULL!,2024-02-29 14:27:29,2024-02-29 14:29:12,3.00,1.00,1.00,2.00,אין מה להפרט; ,1.00,4.00,1.00,1120.00,1.00,3.00,4.00,3.00,1.00,1.00,1.00,1.00,3.00,3.00,21.00,1.00,100.00,3.00,3.00
1896800.00,#NULL!,2024-02-29 13:56:55,2024-02-29 13:58:27,5.00,3.00,1.00,2.00,זאת צריכה להיות החלטת קבינט שיהיה מוכן לשלם מחירים כבדים אך לא לעצור את הלחימה לצמיתות,1.00,3.00,3.00,1073.00,1.00,2.00,1.00,12.00,1.00,1.00,1.00,1.00,4.00,1.00,20.00,1.00,20.00,5.00,3.00
1896810.00,#NULL!,2024-02-29 13:33:44,2024-02-29 13:35:39,5.00,4.00,3.00,5.00,אין לי ערבות בענין זה ,1.00,5.00,2.00,1136.00,1.00,5.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,3.00,38.00,2.00,19.00,3.00,3.00
1896840.00,#NULL!,2024-02-29 15:20:01,2024-02-29 15:21:23,2.00,3.00,1.00,1.00,רשמתי את דעתי בשאלות,2.00,5.00,5.00,69.00,2.00,4.00,1.00,8.00,1.00,1.00,14.00,14.00,3.00,3.00,37.00,1.00,42.00,1.00,1.00
1896856.00,#NULL!,2024-02-29 18:01:43,2024-02-29 18:04:22,1.00,5.00,1.00,1.00,לעשות מלא מאמץ כדי להחזיר את כל החטופים כדי יגיעו בשלום הביתה ,1.00,4.00,3.00,54.00,1.00,3.00,1.00,8.00,1.00,1.00,1.00,1.00,3.00,3.00,24.00,1.00,41.00,2.00,3.00
1896858.00,#NULL!,2024-02-29 15:00:24,2024-02-29 15:02:00,3.00,5.00,1.00,1.00,הם אלו שיש להם הכי הרבה מידע וותק בנושא,2.00,3.00,3.00,1086.00,1.00,3.00,1.00,3.00,1.00,1.00,8.00,1.00,5.00,1.00,19.00,1.00,100.00,5.00,3.00
1896886.00,#NULL!,2024-02-29 14:36:28,2024-02-29 14:37:31,5.00,5.00,1.00,1.00,העיקר להחזיר אותם הביתהכל דבר שיאפשר את זה הוא מבורךלהתחיל קודם במי שבחיים שיהיו בעדיפות ראשונה,2.00,4.00,3.00,1080.00,1.00,3.00,0.00,12.00,1.00,1.00,1.00,1.00,3.00,3.00,28.00,1.00,19.00,5.00,2.00
1896890.00,#NULL!,2024-02-29 14:37:19,2024-02-29 14:38:32,2.00,3.00,1.00,1.00,יש להקשיב לאנשי מקצוע בתחום שמבינים את כל השיקולים הכרוכים בהחלטה הזו.,2.00,4.00,2.00,33.00,2.00,3.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,23.00,1.00,28.00,3.00,3.00
1896904.00,#NULL!,2024-02-29 12:36:26,2024-02-29 12:37:01,3.00,3.00,1.00,1.00,אין,1.00,5.00,3.00,46.00,2.00,5.00,1.00,8.00,1.00,3.00,1.00,41.00,4.00,4.00,38.00,1.00,24.00,2.00,2.00
1896909.00,#NULL!,2024-02-29 13:34:44,2024-02-29 13:36:36,2.00,2.00,1.00,1.00,החזרת החטופים היא מעל הכל,2.00,4.00,2.00,36.00,1.00,3.00,1.00,11.00,1.00,1.00,14.00,14.00,5.00,1.00,21.00,1.00,100.00,3.00,3.00
1896916.00,#NULL!,2024-02-29 15:50:23,2024-02-29 15:52:04,1.00,3.00,2.00,1.00,להקשיב לגופים האלו ,1.00,4.00,2.00,35.00,1.00,4.00,1.00,2.00,1.00,1.00,1.00,1.00,3.00,3.00,25.00,2.00,25.00,3.00,1.00
1896921.00,#NULL!,2024-02-29 15:29:36,2024-02-29 15:31:37,1.00,3.00,1.00,1.00,אגף הביטחון הוא האגף היחיד בעיני שיודע מה הולך לקראת בשניים הבאת לכן עדיף שהם יתאמו הכל,1.00,5.00,1.00,1119.00,1.00,6.00,4.00,8.00,1.00,1.00,1.00,1.00,3.00,1.00,31.00,1.00,12.00,3.00,3.00
1896924.00,#NULL!,2024-02-29 13:51:41,2024-02-29 13:53:06,1.00,1.00,1.00,5.00,צריך להגביר את הלחימה סביב עזה ולחץ את החטופים בכוחות עצמנו ;צהל עוד ילחץ אותך ביד רמה ,2.00,4.00,7.00,77.00,2.00,3.00,1.00,8.00,1.00,0.00,1.00,1.00,2.00,2.00,25.00,2.00,12.00,4.00,2.00
1896926.00,#NULL!,2024-02-29 16:52:02,2024-02-29 16:54:15,2.00,2.00,3.00,1.00,"חיי אדם חשובים מאוד ויחד עם זאת צריך לדעת שאין אדם ש""שווה"" יותר מאדם אחר. לכן צריך לשים לב את מי מהמחבלים המתועבים משחררים. וכן אסור לתת לחמאס שום פרס על מה שהם עשו!! אנחנו צריכים להיות אלה שמציבים את התנאים ולא להפך!!",2.00,5.00,5.00,69.00,2.00,4.00,1.00,8.00,1.00,2.00,31.00,1.00,1.00,1.00,38.00,4.00,1.00,1.00,2.00
1896931.00,#NULL!,2024-02-29 14:10:17,2024-02-29 14:11:08,1.00,1.00,1.00,5.00,העם קובע,2.00,3.00,4.00,62.00,1.00,3.00,1.00,3.00,1.00,1.00,1.00,47.00,3.00,6.00,20.00,2.00,100.00,2.00,3.00
1896953.00,#NULL!,2024-02-29 16:24:37,2024-02-29 16:26:01,5.00,5.00,1.00,1.00,אין אמון הפוליטיקאים; הכסא חשוב להם יותר מהחטופים,1.00,7.00,3.00,52.00,1.00,5.00,1.00,11.00,1.00,1.00,1.00,1.00,3.00,3.00,52.00,1.00,100.00,2.00,2.00
1896956.00,#NULL!,2024-02-29 13:33:45,2024-02-29 13:36:09,2.00,1.00,1.00,3.00,תתחילו לשמור את התורה הקדושה יהיה לכם יותר טוב ,1.00,4.00,7.00,66.00,2.00,1.00,1.00,11.00,1.00,4.00,18.00,1.00,1.00,1.00,30.00,4.00,0.00,4.00,2.00
1896963.00,#NULL!,2024-02-29 13:26:49,2024-02-29 13:30:09,5.00,2.00,2.00,2.00,איןמלי מה להוביף ,2.00,5.00,1.00,32.00,2.00,4.00,1.00,10.00,15.00,3.00,15.00,15.00,4.00,4.00,38.00,2.00,29.00,3.00,2.00
1896965.00,#NULL!,2024-02-29 13:51:54,2024-02-29 13:52:39,3.00,2.00,2.00,1.00,איין,2.00,4.00,3.00,47.00,1.00,3.00,1.00,8.00,1.00,1.00,1.00,1.00,4.00,1.00,22.00,1.00,19.00,4.00,2.00
1896981.00,#NULL!,2024-02-29 15:15:15,2024-02-29 15:17:51,2.00,3.00,1.00,1.00,אסור לשחרר שבויים בכמות מופרזת! אותם אסירים חוזרים אלינו בתור מחבלים,2.00,4.00,3.00,49.00,1.00,5.00,1.00,2.00,1.00,1.00,14.00,14.00,1.00,1.00,25.00,1.00,1.00,2.00,3.00
1896982.00,#NULL!,2024-02-29 13:47:32,2024-02-29 13:49:14,5.00,5.00,1.00,5.00,יש ערך עליון בחיי בני אדם וכל העם סובל בין אם מכירים שבוי או לא.,2.00,6.00,4.00,64.00,3.00,4.00,7.00,9.00,8.00,1.00,1.00,1.00,1.00,1.00,46.00,1.00,100.00,2.00,2.00
1896985.00,#NULL!,2024-02-29 13:46:28,2024-02-29 13:47:44,4.00,1.00,1.00,5.00,הדבר הכי חשוב כרגע זה להחזיר את השבויים. ,2.00,4.00,3.00,52.00,1.00,6.00,1.00,8.00,11.00,0.00,0.00,0.00,1.00,1.00,29.00,2.00,12.00,2.00,3.00
1896994.00,#NULL!,2024-02-29 12:33:23,2024-02-29 12:35:09,2.00,3.00,1.00,5.00,צריך לשאול את העם איזה עיסקה הרוב מחליט,2.00,6.00,1.00,30.00,2.00,3.00,1.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,42.00,1.00,100.00,3.00,2.00
1897003.00,#NULL!,2024-02-29 13:06:15,2024-02-29 17:24:37,5.00,5.00,2.00,5.00,לא מעונין,2.00,5.00,1.00,1144.00,2.00,2.00,2.00,5.00,1.00,2.00,1.00,1.00,2.00,2.00,39.00,2.00,100.00,3.00,2.00
1897009.00,#NULL!,2024-02-29 12:46:34,2024-02-29 12:47:54,5.00,3.00,1.00,1.00,צריך להחזיר את כולם הביתה!,2.00,6.00,2.00,1044.00,1.00,4.00,1.00,8.00,1.00,2.00,1.00,1.00,4.00,4.00,43.00,1.00,24.00,3.00,1.00
1897012.00,#NULL!,2024-02-29 12:40:35,2024-02-29 12:43:26,2.00,1.00,2.00,3.00,השבויים צריכים לשוב הביתה במהרה וזה חשוב מאןדאבל לא במחיר של הפסקת הלחימה כי זה מה שמרחיק אותנו מסיום המלחמה לצמיתות.ככל שניתן להם יותר יפים כך נסכן את שאר השבויים ; סינוואר יברח שוב ונסכן את התושבים שחיים פה ; אם ניתן להם הפסקה הם יחדשו את המצברים וניכנס לסבב גדול שוב,2.00,4.00,7.00,78.00,2.00,4.00,1.00,8.00,1.00,1.00,21.00,1.00,3.00,3.00,25.00,2.00,6.00,4.00,2.00
1897018.00,#NULL!,2024-02-29 12:38:37,2024-02-29 12:42:03,1.00,2.00,1.00,4.00,צריך לאסוף רק את מי שבאמת מבין מה קרה ב 7/10 מי שבאמת יודע עם מי יש עסק שיהיה סופר ימני ,1.00,4.00,4.00,62.00,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,21.00,2.00,34.00,2.00,3.00
1897149.00,#NULL!,2024-02-29 15:06:18,2024-02-29 15:07:31,5.00,5.00,1.00,1.00,הפקרנו את השבויים . חייבים להחזירם בכל מחיר,2.00,7.00,4.00,60.00,2.00,6.00,1.00,8.00,1.00,1.00,41.00,41.00,5.00,4.00,55.00,1.00,19.00,2.00,2.00
1897536.00,#NULL!,2024-02-29 13:36:40,2024-02-29 13:38:12,2.00,3.00,2.00,1.00,יש עניינים שאולי עדיף לא לחשוף לכולם יש מידע שיכול לשמש נגדנו,2.00,4.00,4.00,60.00,1.00,3.00,1.00,8.00,1.00,1.00,1.00,1.00,6.00,6.00,26.00,1.00,100.00,2.00,3.00
1897670.00,#NULL!,2024-02-29 14:00:44,2024-02-29 14:03:04,2.00,2.00,2.00,2.00,לאחר קבלת המלצות של בעלי המקצוע הם צריכים לקבל את ההחלטה בקבינט המצומצם ,1.00,4.00,3.00,53.00,1.00,3.00,1.00,8.00,1.00,1.00,1.00,1.00,5.00,4.00,24.00,2.00,10.00,4.00,2.00
1897795.00,#NULL!,2024-02-29 14:16:51,2024-02-29 14:17:42,2.00,3.00,2.00,3.00,אין לי דעה נוספת בעניין,1.00,4.00,5.00,68.00,2.00,2.00,1.00,7.00,1.00,2.00,1.00,1.00,1.00,4.00,22.00,4.00,10.00,1.00,1.00
1898199.00,#NULL!,2024-03-02 09:45:49,2024-03-02 09:46:58,2.00,4.00,1.00,1.00,אין לי דעה נוספת,2.00,4.00,1.00,0.00,1.00,6.00,2.00,8.00,1.00,1.00,1.00,1.00,5.00,3.00,29.00,1.00,40.00,3.00,3.00
1898253.00,#NULL!,2024-02-29 13:58:41,2024-02-29 14:00:31,5.00,5.00,1.00,1.00,חייבים לשחרר את כולם עכשיו! כל יום שעובר המחיר נהיה גבוה יותר. חלאס; לסיים עם זה ולהחזיר אותם הביתה. כישלון של ממשלה,2.00,5.00,4.00,65.00,1.00,5.00,1.00,9.00,1.00,1.00,1.00,1.00,4.00,3.00,31.00,1.00,38.00,2.00,1.00
1898260.00,#NULL!,2024-02-29 12:56:12,2024-02-29 12:58:59,1.00,1.00,1.00,5.00,אשמח אם המשפחות לא יעדט יותר בחאגן במדינה המחיר של החטופים עולה והם מסכנים את בטחון האזרים בחטיפות חוזרות,2.00,5.00,5.00,69.00,1.00,3.00,1.00,11.00,1.00,1.00,1.00,1.00,1.00,0.00,40.00,2.00,1.00,1.00,3.00
1898264.00,#NULL!,2024-02-29 12:44:11,2024-02-29 12:44:52,2.00,3.00,1.00,1.00,לדאוג להשבת החטופים!!,2.00,4.00,6.00,0.00,2.00,3.00,1.00,8.00,1.00,3.00,1.00,1.00,3.00,2.00,26.00,3.00,24.00,0.00,3.00
1898266.00,#NULL!,2024-02-29 14:12:06,2024-02-29 14:15:00,4.00,3.00,1.00,3.00,לגבי שחרור אסירים- 100 אסירים לחטוף זה בהגבלה לפי סוג האסירים ולאן הם משוחררים; ועל זה המדינה צריכה להילחם נחרצות בעיני. לגבי הפסדקת הלחימה- אסור להפסיק להילחם לצמיתות בשום מצב. לגבי מי יקבע- במדינה הדמוקרטית; ראוי שהרשות המבצעת תקבל החלטות כאלה; גם אם הדעות שלה מחרידות.,2.00,5.00,4.00,65.00,1.00,5.00,1.00,9.00,1.00,1.00,41.00,1.00,4.00,4.00,35.00,1.00,7.00,2.00,1.00
1898273.00,#NULL!,2024-02-29 12:44:09,2024-02-29 12:46:08,2.00,1.00,1.00,5.00,לא יכול להיות שממשלת ישראל משחררת כל כך הרבה אסירים תמורת מספר מצומצם של שבויים. ,2.00,4.00,3.00,0.00,2.00,4.00,1.00,8.00,1.00,2.00,1.00,1.00,4.00,4.00,30.00,1.00,24.00,0.00,1.00
1898386.00,#NULL!,2024-02-29 12:42:07,2024-02-29 12:43:51,3.00,2.00,1.00,1.00,מוסדות השבכ ידעו אילו אסיסים פחות מסוכנים לכשישתחררו,2.00,6.00,1.00,893.00,1.00,5.00,1.00,8.00,1.00,2.00,1.00,1.00,1.00,2.00,48.00,1.00,1.00,3.00,1.00
1898406.00,#NULL!,2024-02-29 15:56:27,2024-02-29 15:57:35,3.00,3.00,1.00,2.00,אין מה להוסיף ,1.00,6.00,4.00,65.00,2.00,5.00,1.00,7.00,1.00,4.00,36.00,36.00,5.00,5.00,49.00,1.00,9.00,2.00,1.00
1898496.00,#NULL!,2024-02-29 13:35:16,2024-02-29 13:36:18,2.00,2.00,1.00,5.00,השבויים הם אזרחי המדינה ועל המדינה לעשות הכל כדי להחזירם,2.00,6.00,7.00,71.00,2.00,5.00,1.00,8.00,1.00,3.00,6.00,6.00,4.00,1.00,44.00,1.00,100.00,4.00,3.00
1898497.00,#NULL!,2024-02-29 13:04:52,2024-02-29 13:05:38,2.00,3.00,2.00,5.00,לשתף את העם בהחלטות לא רציונליות,1.00,5.00,4.00,62.00,1.00,3.00,1.00,8.00,1.00,0.00,0.00,0.00,3.00,0.00,35.00,1.00,42.00,2.00,3.00
1898501.00,#NULL!,2024-02-29 14:18:26,2024-02-29 14:19:08,5.00,2.00,1.00,1.00,צריך להחזיר את החטופים בהקדם,2.00,4.00,3.00,1071.00,1.00,3.00,1.00,11.00,1.00,1.00,1.00,1.00,4.00,2.00,23.00,1.00,100.00,2.00,3.00
1898517.00,#NULL!,2024-02-29 14:08:45,2024-02-29 14:09:59,2.00,5.00,1.00,1.00,להחזיר אותם הביתה בכל מחיר ואז לתקוף לפי המלצות בטחוניות,2.00,4.00,5.00,1024.00,1.00,3.00,1.00,8.00,1.00,1.00,1.00,1.00,6.00,6.00,22.00,2.00,19.00,1.00,3.00
1898538.00,#NULL!,2024-02-29 17:42:46,2024-02-29 18:12:42,3.00,4.00,1.00,3.00,הממשלה צריכה להחליט בנושא של עסקת שבויים.,1.00,5.00,5.00,69.00,1.00,4.00,1.00,8.00,1.00,1.00,1.00,1.00,2.00,2.00,36.00,2.00,100.00,1.00,3.00
1898543.00,#NULL!,2024-02-29 13:50:01,2024-02-29 13:54:12,5.00,2.00,1.00,5.00,שחרור השבויים הינו חובה ומיידי. התנאים לביצועה שנויים במחלוקת שעש בה כדי לקטב יותר את הצדדים. מאחר ומדובר בתנאים עם השלכות על כל אחד במדינה ראוי שהעם יחליט,2.00,7.00,5.00,69.00,3.00,5.00,1.00,6.00,1.00,1.00,1.00,31.00,4.00,4.00,63.00,1.00,32.00,1.00,2.00
1898558.00,#NULL!,2024-02-29 13:56:46,2024-02-29 13:57:31,5.00,3.00,1.00,5.00,להחזיר בכל מחיר,2.00,4.00,4.00,65.00,2.00,6.00,1.00,2.00,1.00,1.00,1.00,1.00,4.00,4.00,27.00,2.00,27.00,2.00,2.00
1898633.00,#NULL!,2024-02-29 15:03:57,2024-02-29 15:05:48,5.00,1.00,2.00,2.00,אין מה להוסיף,1.00,6.00,6.00,72.00,2.00,5.00,1.00,8.00,14.00,4.00,14.00,14.00,5.00,5.00,43.00,2.00,14.00,1.00,2.00
1898663.00,#NULL!,2024-02-29 13:32:18,2024-02-29 13:39:47,3.00,2.00,2.00,2.00,המדיניות של הממשלה נראית בסדרלחץ צבאי הסכם שחרור חטופים תמורת 1. הפסקות אש מינוריות לשבועות בודדים+ שחרור אסירים לא כבדים לפי נוסחה כלשהי 3 ל-1 או קצת יותרכמובן שהכי טוב תמורת לאפשר לראשי החמאס לצאת מהרצועה בצורה בטוחה ,1.00,7.00,3.00,1059.00,2.00,5.00,1.00,8.00,24.00,1.00,24.00,24.00,1.00,2.00,62.00,4.00,16.00,2.00,1.00
1898670.00,#NULL!,2024-02-29 13:50:03,2024-02-29 13:55:03,2.00,1.00,2.00,4.00, חשוב שחרור החטופים    חשובים גם חיילים שלנו אי אפשר לסכן  ללא גבולות שחרור גדול. מחבלים יכול לסכן את. מדינה ישראל בהתמיד.   מחבלים. יכול   לחזור. ולעשות פיגועים ויותר יותר,2.00,5.00,4.00,58.00,2.00,1.00,1.00,8.00,1.00,2.00,6.00,1.00,2.00,0.00,38.00,4.00,100.00,2.00,2.00
